"","Date","Temperature","Celsius"
"5205",1999-12-11,"ATMP",-5.3
"5206",1999-12-12,"ATMP",-5.6
"5207",1999-12-13,"ATMP",-4.7
"5208",1999-12-14,"ATMP",-7.9
"5209",1999-12-15,"ATMP",-5.7
"5210",1999-12-16,"ATMP",-4.7
"5211",1999-12-17,"ATMP",-6.6
"5212",1999-12-18,"ATMP",-8.3
"5213",1999-12-19,"ATMP",-9.6
"5214",1999-12-20,"ATMP",-7.7
"5215",1999-12-21,"ATMP",NA
"5216",1999-12-22,"ATMP",-4.3
"5217",1999-12-23,"ATMP",-0.7
"5218",1999-12-24,"ATMP",-0.4
"5219",1999-12-25,"ATMP",0
"5220",1999-12-26,"ATMP",-2.5
"5221",1999-12-27,"ATMP",-1.5
"5222",1999-12-28,"ATMP",-1.2
"5223",1999-12-29,"ATMP",-3
"5224",1999-12-30,"ATMP",-4.7
"5225",1999-12-31,"ATMP",NA
"5226",2000-01-01,"ATMP",-5
"5227",2000-01-02,"ATMP",-5.1
"5228",2000-01-03,"ATMP",NA
"5229",2000-01-04,"ATMP",-8.4
"5230",2000-01-05,"ATMP",-7.3
"5231",2000-01-06,"ATMP",NA
"5232",2000-01-07,"ATMP",-6.7
"5233",2000-01-08,"ATMP",-6.3
"5234",2000-01-09,"ATMP",-5.1
"5235",2000-01-10,"ATMP",-3.1
"5236",2000-01-11,"ATMP",0.5
"5237",2000-01-12,"ATMP",NA
"5238",2000-01-13,"ATMP",1.4
"5239",2000-01-14,"ATMP",-0.9
"5240",2000-01-15,"ATMP",0.4
"5241",2000-01-16,"ATMP",1.4
"5242",2000-01-17,"ATMP",2.1
"5243",2000-01-18,"ATMP",3.2
"5244",2000-01-19,"ATMP",-2.5
"5245",2000-01-20,"ATMP",NA
"5246",2000-01-21,"ATMP",NA
"5247",2000-01-22,"ATMP",NA
"5248",2000-01-23,"ATMP",NA
"5249",2000-01-24,"ATMP",-5.4
"5250",2000-01-25,"ATMP",-5
"5251",2000-01-26,"ATMP",-5.5
"5252",2000-01-27,"ATMP",-10
"5253",2000-01-28,"ATMP",-2.3
"5254",2000-01-29,"ATMP",NA
"5255",2000-01-30,"ATMP",-1.8
"5256",2000-01-31,"ATMP",-3
"5257",2000-02-01,"ATMP",NA
"5258",2000-02-02,"ATMP",-2.2
"5259",2000-02-03,"ATMP",-1.6
"5260",2000-02-04,"ATMP",-0.8
"5261",2000-02-05,"ATMP",NA
"5262",2000-02-06,"ATMP",-0.9
"5263",2000-02-07,"ATMP",0.1
"5264",2000-02-08,"ATMP",1.3
"5265",2000-02-09,"ATMP",0.2
"5266",2000-02-10,"ATMP",1.3
"5267",2000-02-11,"ATMP",0.9
"5268",2000-02-12,"ATMP",2.1
"5269",2000-02-13,"ATMP",1.7
"5270",2000-02-14,"ATMP",1.6
"5271",2000-02-15,"ATMP",NA
"5272",2000-02-16,"ATMP",0.5
"5273",2000-02-17,"ATMP",2.3
"5274",2000-02-18,"ATMP",0.5
"5275",2000-02-19,"ATMP",NA
"5276",2000-02-20,"ATMP",-1.4
"5277",2000-02-21,"ATMP",-4.1
"5278",2000-02-22,"ATMP",-6.1
"5279",2000-02-23,"ATMP",-4.9
"5280",2000-02-24,"ATMP",-8.5
"5281",2000-02-25,"ATMP",NA
"5282",2000-02-26,"ATMP",NA
"5283",2000-02-27,"ATMP",-0.2
"5284",2000-02-28,"ATMP",NA
"5285",2000-02-29,"ATMP",-1.2
"5286",2000-03-01,"ATMP",NA
"5287",2000-03-02,"ATMP",-0.8
"5288",2000-03-03,"ATMP",-0.4
"5289",2000-03-04,"ATMP",-2.6
"5290",2000-03-05,"ATMP",-3.7
"5291",2000-03-06,"ATMP",-3.4
"5292",2000-03-07,"ATMP",NA
"5293",2000-03-08,"ATMP",0.9
"5294",2000-03-09,"ATMP",0
"5295",2000-03-10,"ATMP",0.9
"5296",2000-03-11,"ATMP",1.2
"5297",2000-03-12,"ATMP",-0.3
"5298",2000-03-13,"ATMP",NA
"5299",2000-03-14,"ATMP",-0.2
"5300",2000-03-15,"ATMP",-0.7
"5301",2000-03-16,"ATMP",0.6
"5302",2000-03-17,"ATMP",1.2
"5303",2000-03-18,"ATMP",1.2
"5304",2000-03-19,"ATMP",0.5
"5305",2000-03-20,"ATMP",-1.8
"5306",2000-03-21,"ATMP",-4.5
"5307",2000-03-22,"ATMP",-3.8
"5308",2000-03-23,"ATMP",-3.1
"5309",2000-03-24,"ATMP",NA
"5310",2000-03-25,"ATMP",-7.4
"5311",2000-03-26,"ATMP",-7.7
"5312",2000-03-27,"ATMP",-6.9
"5313",2000-03-28,"ATMP",-6.1
"5314",2000-03-29,"ATMP",-7.2
"5315",2000-03-30,"ATMP",-4.2
"5316",2000-03-31,"ATMP",1.2
"5317",2000-04-01,"ATMP",1.6
"5318",2000-04-02,"ATMP",1.6
"5319",2000-04-03,"ATMP",NA
"5320",2000-04-04,"ATMP",1.3
"5321",2000-04-05,"ATMP",1.3
"5322",2000-04-06,"ATMP",1.2
"5323",2000-04-07,"ATMP",-0.8
"5324",2000-04-08,"ATMP",-3.3
"5325",2000-04-09,"ATMP",-1.5
"5326",2000-04-10,"ATMP",NA
"5327",2000-04-11,"ATMP",NA
"5328",2000-04-12,"ATMP",NA
"5329",2000-04-13,"ATMP",0.8
"5330",2000-04-14,"ATMP",0.9
"5331",2000-04-15,"ATMP",1.3
"5332",2000-04-16,"ATMP",0.9
"5333",2000-04-17,"ATMP",0.7
"5334",2000-04-18,"ATMP",1.2
"5335",2000-04-19,"ATMP",-1.6
"5336",2000-04-20,"ATMP",-4.7
"5337",2000-04-21,"ATMP",NA
"5338",2000-04-22,"ATMP",-1
"5339",2000-04-23,"ATMP",-0.4
"5340",2000-04-24,"ATMP",-1.4
"5341",2000-04-25,"ATMP",-1.2
"5342",2000-04-26,"ATMP",1.3
"5343",2000-04-27,"ATMP",NA
"5344",2000-04-28,"ATMP",NA
"5345",2000-04-29,"ATMP",NA
"5346",2000-04-30,"ATMP",NA
"5347",2000-05-01,"ATMP",0.9
"5348",2000-05-02,"ATMP",1.3
"5349",2000-05-03,"ATMP",0.5
"5350",2000-05-04,"ATMP",1.3
"5351",2000-05-05,"ATMP",1.7
"5352",2000-05-06,"ATMP",1.2
"5353",2000-05-07,"ATMP",0.8
"5354",2000-05-08,"ATMP",1.2
"5355",2000-05-09,"ATMP",2.9
"5356",2000-05-10,"ATMP",1.6
"5357",2000-05-11,"ATMP",2.5
"5358",2000-05-12,"ATMP",2.4
"5359",2000-05-13,"ATMP",1.2
"5360",2000-05-14,"ATMP",NA
"5361",2000-05-15,"ATMP",NA
"5362",2000-05-16,"ATMP",1.2
"5363",2000-05-17,"ATMP",NA
"5364",2000-05-18,"ATMP",2.7
"5365",2000-05-19,"ATMP",1.6
"5366",2000-05-20,"ATMP",NA
"5367",2000-05-21,"ATMP",0.9
"5368",2000-05-22,"ATMP",0.7
"5369",2000-05-23,"ATMP",2.4
"5370",2000-05-24,"ATMP",2.7
"5371",2000-05-25,"ATMP",2
"5372",2000-05-26,"ATMP",3.2
"5373",2000-05-27,"ATMP",2.4
"5374",2000-05-28,"ATMP",3.5
"5375",2000-05-29,"ATMP",3.8
"5376",2000-05-30,"ATMP",4
"5377",2000-05-31,"ATMP",3.6
"5378",2000-06-01,"ATMP",3.5
"5379",2000-06-02,"ATMP",3.2
"5380",2000-06-03,"ATMP",3.6
"5381",2000-06-04,"ATMP",3.5
"5382",2000-06-05,"ATMP",4.4
"5383",2000-06-06,"ATMP",3.2
"5384",2000-06-07,"ATMP",3.9
"5385",2000-06-08,"ATMP",NA
"5386",2000-06-09,"ATMP",3.3
"5387",2000-06-10,"ATMP",3.9
"5388",2000-06-11,"ATMP",4
"5389",2000-06-12,"ATMP",3.8
"5390",2000-06-13,"ATMP",3.6
"5391",2000-06-14,"ATMP",NA
"5392",2000-06-15,"ATMP",NA
"5393",2000-06-16,"ATMP",5.2
"5394",2000-06-17,"ATMP",NA
"5395",2000-06-18,"ATMP",4.7
"5396",2000-06-19,"ATMP",NA
"5397",2000-06-20,"ATMP",NA
"5398",2000-06-21,"ATMP",NA
"5399",2000-06-22,"ATMP",5.1
"5400",2000-06-23,"ATMP",3.5
"5401",2000-06-24,"ATMP",4.7
"5402",2000-06-25,"ATMP",NA
"5403",2000-06-26,"ATMP",NA
"5404",2000-06-27,"ATMP",5.2
"5405",2000-06-28,"ATMP",4.4
"5406",2000-06-29,"ATMP",6.4
"5407",2000-06-30,"ATMP",6
"5408",2000-07-01,"ATMP",5.8
"5409",2000-07-02,"ATMP",4.9
"5410",2000-07-03,"ATMP",5.2
"5411",2000-07-04,"ATMP",6.7
"5412",2000-07-05,"ATMP",7.1
"5413",2000-07-06,"ATMP",7.8
"5414",2000-07-07,"ATMP",8.2
"5415",2000-07-08,"ATMP",7.1
"5416",2000-07-09,"ATMP",7.5
"5417",2000-07-10,"ATMP",NA
"5418",2000-07-11,"ATMP",NA
"5419",2000-07-12,"ATMP",7
"5420",2000-07-13,"ATMP",7.4
"5421",2000-07-14,"ATMP",7.4
"5422",2000-07-15,"ATMP",7.8
"5423",2000-07-16,"ATMP",9
"5424",2000-07-17,"ATMP",7.9
"5425",2000-07-18,"ATMP",6.4
"5426",2000-07-19,"ATMP",8.2
"5427",2000-07-20,"ATMP",7.9
"5428",2000-07-21,"ATMP",NA
"5429",2000-07-22,"ATMP",8.3
"5430",2000-07-23,"ATMP",8.6
"5431",2000-07-24,"ATMP",8.7
"5432",2000-07-25,"ATMP",9
"5433",2000-07-26,"ATMP",9.7
"5434",2000-07-27,"ATMP",8.2
"5435",2000-07-28,"ATMP",9.4
"5436",2000-07-29,"ATMP",9.8
"5437",2000-07-30,"ATMP",9.7
"5438",2000-07-31,"ATMP",8.9
"5439",2000-08-01,"ATMP",7.7
"5440",2000-08-02,"ATMP",8.9
"5441",2000-08-03,"ATMP",9
"5442",2000-08-04,"ATMP",8.3
"5443",2000-08-05,"ATMP",NA
"5444",2000-08-06,"ATMP",8.2
"5445",2000-08-07,"ATMP",8.2
"5446",2000-08-08,"ATMP",8.1
"5447",2000-08-09,"ATMP",7.1
"5448",2000-08-10,"ATMP",9.7
"5449",2000-08-11,"ATMP",9.7
"5450",2000-08-12,"ATMP",9.1
"5451",2000-08-13,"ATMP",10.2
"5452",2000-08-14,"ATMP",NA
"5453",2000-08-15,"ATMP",9.9
"5454",2000-08-16,"ATMP",9.5
"5455",2000-08-17,"ATMP",9.4
"5456",2000-08-18,"ATMP",9.5
"5457",2000-08-19,"ATMP",NA
"5458",2000-08-20,"ATMP",NA
"5459",2000-08-21,"ATMP",NA
"5460",2000-08-22,"ATMP",9.4
"5461",2000-08-23,"ATMP",10.1
"5462",2000-08-24,"ATMP",NA
"5463",2000-08-25,"ATMP",9.8
"5464",2000-08-26,"ATMP",9.4
"5465",2000-08-27,"ATMP",8.7
"5466",2000-08-28,"ATMP",8.6
"5467",2000-08-29,"ATMP",NA
"5468",2000-08-30,"ATMP",8.5
"5469",2000-08-31,"ATMP",8.6
"5470",2000-09-01,"ATMP",9
"5471",2000-09-02,"ATMP",8.6
"5472",2000-09-03,"ATMP",8.7
"5473",2000-09-04,"ATMP",9.5
"5474",2000-09-05,"ATMP",8.9
"5475",2000-09-06,"ATMP",9.5
"5476",2000-09-07,"ATMP",9
"5477",2000-09-08,"ATMP",8.2
"5478",2000-09-09,"ATMP",8.2
"5479",2000-09-10,"ATMP",7.8
"5480",2000-09-11,"ATMP",NA
"5481",2000-09-12,"ATMP",7.5
"5482",2000-09-13,"ATMP",7.7
"5483",2000-09-14,"ATMP",7.9
"5484",2000-09-15,"ATMP",7.9
"5485",2000-09-16,"ATMP",8.3
"5486",2000-09-17,"ATMP",7.9
"5487",2000-09-18,"ATMP",6.4
"5488",2000-09-19,"ATMP",7
"5489",2000-09-20,"ATMP",7.8
"5490",2000-09-21,"ATMP",7.9
"5491",2000-09-22,"ATMP",7.4
"5492",2000-09-23,"ATMP",7.4
"5493",2000-09-24,"ATMP",NA
"5494",2000-09-25,"ATMP",7.4
"5495",2000-09-26,"ATMP",7.8
"5496",2000-09-27,"ATMP",5.9
"5497",2000-09-28,"ATMP",4.8
"5498",2000-09-29,"ATMP",5.6
"5499",2000-09-30,"ATMP",7.1
"5500",2000-10-01,"ATMP",NA
"5501",2000-10-02,"ATMP",7.5
"5502",2000-10-03,"ATMP",7.1
"5503",2000-10-04,"ATMP",5.8
"5504",2000-10-05,"ATMP",5.1
"5505",2000-10-06,"ATMP",4.4
"5506",2000-10-07,"ATMP",4.2
"5507",2000-10-08,"ATMP",5.5
"5508",2000-10-09,"ATMP",5.6
"5509",2000-10-10,"ATMP",NA
"5510",2000-10-11,"ATMP",6.7
"5511",2000-10-12,"ATMP",7.1
"5512",2000-10-13,"ATMP",6.7
"5513",2000-10-14,"ATMP",5.5
"5514",2000-10-15,"ATMP",4
"5515",2000-10-16,"ATMP",3.3
"5516",2000-10-17,"ATMP",2.4
"5517",2000-10-18,"ATMP",3.2
"5518",2000-10-19,"ATMP",2
"5519",2000-10-20,"ATMP",3.5
"5520",2000-10-21,"ATMP",3.5
"5521",2000-10-22,"ATMP",1.3
"5522",2000-10-23,"ATMP",4
"5523",2000-10-24,"ATMP",5.2
"5524",2000-10-25,"ATMP",3.2
"5525",2000-10-26,"ATMP",3.2
"5526",2000-10-27,"ATMP",5.2
"5527",2000-10-28,"ATMP",4.4
"5528",2000-10-29,"ATMP",3.9
"5529",2000-10-30,"ATMP",3.6
"5530",2000-10-31,"ATMP",2.7
"5531",2000-11-01,"ATMP",2.9
"5532",2000-11-02,"ATMP",0.5
"5533",2000-11-03,"ATMP",2.7
"5534",2000-11-04,"ATMP",NA
"5535",2000-11-05,"ATMP",4.7
"5536",2000-11-06,"ATMP",4.7
"5537",2000-11-07,"ATMP",4.7
"5538",2000-11-08,"ATMP",4.1
"5539",2000-11-09,"ATMP",3.2
"5540",2000-11-10,"ATMP",2.8
"5541",2000-11-11,"ATMP",1.9
"5542",2000-11-12,"ATMP",1.6
"5543",2000-11-13,"ATMP",2.4
"5544",2000-11-14,"ATMP",1.2
"5545",2000-11-15,"ATMP",0
"5546",2000-11-16,"ATMP",0.1
"5547",2000-11-17,"ATMP",1.1
"5548",2000-11-18,"ATMP",NA
"5549",2000-11-19,"ATMP",2.1
"5550",2000-11-20,"ATMP",3.2
"5551",2000-11-21,"ATMP",NA
"5552",2000-11-22,"ATMP",3.1
"5553",2000-11-23,"ATMP",2.9
"5554",2000-11-24,"ATMP",2
"5555",2000-11-25,"ATMP",-1.1
"5556",2000-11-26,"ATMP",-0.8
"5557",2000-11-27,"ATMP",-0.8
"5558",2000-11-28,"ATMP",-0.4
"5559",2000-11-29,"ATMP",NA
"5560",2000-11-30,"ATMP",2.7
"5561",2000-12-01,"ATMP",2.4
"5562",2000-12-02,"ATMP",0.4
"5563",2000-12-03,"ATMP",2
"5564",2000-12-04,"ATMP",NA
"5565",2000-12-05,"ATMP",-2.1
"5566",2000-12-06,"ATMP",1.7
"5567",2000-12-07,"ATMP",3.9
"5568",2000-12-08,"ATMP",4.4
"5569",2000-12-09,"ATMP",2
"5570",2000-12-10,"ATMP",1.6
"5571",2000-12-11,"ATMP",1.2
"5572",2000-12-12,"ATMP",1.7
"5573",2000-12-13,"ATMP",1.5
"5574",2000-12-14,"ATMP",2.3
"5575",2000-12-15,"ATMP",NA
"5576",2000-12-16,"ATMP",0.5
"5577",2000-12-17,"ATMP",1.3
"5578",2000-12-18,"ATMP",0.9
"5579",2000-12-19,"ATMP",0.4
"5580",2000-12-20,"ATMP",-1.1
"5581",2000-12-21,"ATMP",-0.3
"5582",2000-12-22,"ATMP",-1
"5583",2000-12-23,"ATMP",3.2
"5584",2000-12-24,"ATMP",2
"5585",2000-12-25,"ATMP",2.4
"5586",2000-12-26,"ATMP",2.7
"5587",2000-12-27,"ATMP",0.8
"5588",2000-12-28,"ATMP",1.7
"5589",2000-12-29,"ATMP",2.8
"5590",2000-12-30,"ATMP",2.4
"5591",2000-12-31,"ATMP",0.5
"5592",2001-01-01,"ATMP",-2.3
"5593",2001-01-02,"ATMP",1.6
"5594",2001-01-03,"ATMP",0.6
"5595",2001-01-04,"ATMP",-3.2
"5596",2001-01-05,"ATMP",1.5
"5597",2001-01-06,"ATMP",-1.8
"5598",2001-01-07,"ATMP",-6.2
"5599",2001-01-08,"ATMP",-8
"5600",2001-01-09,"ATMP",-3.4
"5601",2001-01-10,"ATMP",-6.8
"5602",2001-01-11,"ATMP",-2.3
"5603",2001-01-12,"ATMP",-0.4
"5604",2001-01-13,"ATMP",-2.3
"5605",2001-01-14,"ATMP",-4.9
"5606",2001-01-15,"ATMP",-6.8
"5607",2001-01-16,"ATMP",-5.5
"5608",2001-01-17,"ATMP",NA
"5609",2001-01-18,"ATMP",-3.8
"5610",2001-01-19,"ATMP",-3.1
"5611",2001-01-20,"ATMP",-3
"5612",2001-01-21,"ATMP",-4
"5613",2001-01-22,"ATMP",-4.2
"5614",2001-01-23,"ATMP",-0.6
"5615",2001-01-24,"ATMP",-0.1
"5616",2001-01-25,"ATMP",1.3
"5617",2001-01-26,"ATMP",-0.8
"5618",2001-01-27,"ATMP",-3.5
"5619",2001-01-28,"ATMP",-2.6
"5620",2001-01-29,"ATMP",NA
"5621",2001-01-30,"ATMP",-0.7
"5622",2001-01-31,"ATMP",0.2
"5623",2001-02-01,"ATMP",-3.7
"5624",2001-02-02,"ATMP",-5.8
"5625",2001-02-03,"ATMP",NA
"5626",2001-02-04,"ATMP",0.9
"5627",2001-02-05,"ATMP",0.9
"5628",2001-02-06,"ATMP",NA
"5629",2001-02-07,"ATMP",0
"5630",2001-02-08,"ATMP",-1.4
"5631",2001-02-09,"ATMP",NA
"5632",2001-02-10,"ATMP",NA
"5633",2001-02-11,"ATMP",NA
"5634",2001-02-12,"ATMP",NA
"5635",2001-02-13,"ATMP",NA
"5636",2001-02-14,"ATMP",NA
"5637",2001-02-15,"ATMP",NA
"5638",2001-02-16,"ATMP",NA
"5639",2001-02-17,"ATMP",NA
"5640",2001-02-18,"ATMP",NA
"5641",2001-02-19,"ATMP",NA
"5642",2001-02-20,"ATMP",NA
"5643",2001-02-21,"ATMP",NA
"5644",2001-02-22,"ATMP",NA
"5645",2001-02-23,"ATMP",NA
"5646",2001-02-24,"ATMP",NA
"5647",2001-02-25,"ATMP",NA
"5648",2001-02-26,"ATMP",NA
"5649",2001-02-27,"ATMP",NA
"5650",2001-02-28,"ATMP",NA
"5651",2001-03-01,"ATMP",NA
"5652",2001-03-02,"ATMP",NA
"5653",2001-03-03,"ATMP",NA
"5654",2001-03-04,"ATMP",NA
"5655",2001-03-05,"ATMP",NA
"5656",2001-03-06,"ATMP",NA
"5657",2001-03-07,"ATMP",NA
"5658",2001-03-08,"ATMP",NA
"5659",2001-03-09,"ATMP",NA
"5660",2001-03-10,"ATMP",NA
"5661",2001-03-11,"ATMP",NA
"5662",2001-03-12,"ATMP",NA
"5663",2001-03-13,"ATMP",NA
"5664",2001-03-14,"ATMP",NA
"5665",2001-03-15,"ATMP",NA
"5666",2001-03-16,"ATMP",NA
"5667",2001-03-17,"ATMP",NA
"5668",2001-03-18,"ATMP",NA
"5669",2001-03-19,"ATMP",NA
"5670",2001-03-20,"ATMP",NA
"5671",2001-03-21,"ATMP",NA
"5672",2001-03-22,"ATMP",NA
"5673",2001-03-23,"ATMP",NA
"5674",2001-03-24,"ATMP",NA
"5675",2001-03-25,"ATMP",NA
"5676",2001-03-26,"ATMP",NA
"5677",2001-03-27,"ATMP",NA
"5678",2001-03-28,"ATMP",NA
"5679",2001-03-29,"ATMP",NA
"5680",2001-03-30,"ATMP",NA
"5681",2001-03-31,"ATMP",NA
"5682",2001-04-01,"ATMP",NA
"5683",2001-04-02,"ATMP",NA
"5684",2001-04-03,"ATMP",NA
"5685",2001-04-04,"ATMP",NA
"5686",2001-04-05,"ATMP",NA
"5687",2001-04-06,"ATMP",NA
"5688",2001-04-07,"ATMP",NA
"5689",2001-04-08,"ATMP",NA
"5690",2001-04-09,"ATMP",NA
"5691",2001-04-10,"ATMP",NA
"5692",2001-04-11,"ATMP",NA
"5693",2001-04-12,"ATMP",NA
"5694",2001-04-13,"ATMP",NA
"5695",2001-04-14,"ATMP",NA
"5696",2001-04-15,"ATMP",NA
"5697",2001-04-16,"ATMP",NA
"5698",2001-04-17,"ATMP",NA
"5699",2001-04-18,"ATMP",NA
"5700",2001-04-19,"ATMP",NA
"5701",2001-04-20,"ATMP",NA
"5702",2001-04-21,"ATMP",NA
"5703",2001-04-22,"ATMP",NA
"5704",2001-04-23,"ATMP",NA
"5705",2001-04-24,"ATMP",NA
"5706",2001-04-25,"ATMP",NA
"5707",2001-04-26,"ATMP",NA
"5708",2001-04-27,"ATMP",NA
"5709",2001-04-28,"ATMP",NA
"5710",2001-04-29,"ATMP",NA
"5711",2001-04-30,"ATMP",NA
"5712",2001-05-01,"ATMP",NA
"5713",2001-05-02,"ATMP",NA
"5714",2001-05-03,"ATMP",NA
"5715",2001-05-04,"ATMP",NA
"5716",2001-05-05,"ATMP",NA
"5717",2001-05-06,"ATMP",NA
"5718",2001-05-07,"ATMP",NA
"5719",2001-05-08,"ATMP",NA
"5720",2001-05-09,"ATMP",NA
"5721",2001-05-10,"ATMP",NA
"5722",2001-05-11,"ATMP",NA
"5723",2001-05-12,"ATMP",NA
"5724",2001-05-13,"ATMP",NA
"5725",2001-05-14,"ATMP",NA
"5726",2001-05-15,"ATMP",NA
"5727",2001-05-16,"ATMP",NA
"5728",2001-05-17,"ATMP",NA
"5729",2001-05-18,"ATMP",NA
"5730",2001-05-19,"ATMP",NA
"5731",2001-05-20,"ATMP",NA
"5732",2001-05-21,"ATMP",NA
"5733",2001-05-22,"ATMP",NA
"5734",2001-05-23,"ATMP",NA
"5735",2001-05-24,"ATMP",NA
"5736",2001-05-25,"ATMP",NA
"5737",2001-05-26,"ATMP",NA
"5738",2001-05-27,"ATMP",NA
"5739",2001-05-28,"ATMP",NA
"5740",2001-05-29,"ATMP",NA
"5741",2001-05-30,"ATMP",NA
"5742",2001-05-31,"ATMP",NA
"5743",2001-06-01,"ATMP",NA
"5744",2001-06-02,"ATMP",NA
"5745",2001-06-03,"ATMP",NA
"5746",2001-06-04,"ATMP",NA
"5747",2001-06-05,"ATMP",NA
"5748",2001-06-06,"ATMP",NA
"5749",2001-06-07,"ATMP",NA
"5750",2001-06-08,"ATMP",NA
"5751",2001-06-09,"ATMP",NA
"5752",2001-06-10,"ATMP",NA
"5753",2001-06-11,"ATMP",NA
"5754",2001-06-12,"ATMP",NA
"5755",2001-06-13,"ATMP",NA
"5756",2001-06-14,"ATMP",NA
"5757",2001-06-15,"ATMP",NA
"5758",2001-06-16,"ATMP",NA
"5759",2001-06-17,"ATMP",NA
"5760",2001-06-18,"ATMP",NA
"5761",2001-06-19,"ATMP",NA
"5762",2001-06-20,"ATMP",NA
"5763",2001-06-21,"ATMP",NA
"5764",2001-06-22,"ATMP",NA
"5765",2001-06-23,"ATMP",NA
"5766",2001-06-24,"ATMP",NA
"5767",2001-06-25,"ATMP",NA
"5768",2001-06-26,"ATMP",NA
"5769",2001-06-27,"ATMP",NA
"5770",2001-06-28,"ATMP",NA
"5771",2001-06-29,"ATMP",NA
"5772",2001-06-30,"ATMP",NA
"5773",2001-07-01,"ATMP",NA
"5774",2001-07-02,"ATMP",NA
"5775",2001-07-03,"ATMP",NA
"5776",2001-07-04,"ATMP",NA
"5777",2001-07-05,"ATMP",NA
"5778",2001-07-06,"ATMP",NA
"5779",2001-07-07,"ATMP",NA
"5780",2001-07-08,"ATMP",NA
"5781",2001-07-09,"ATMP",NA
"5782",2001-07-10,"ATMP",NA
"5783",2001-07-11,"ATMP",NA
"5784",2001-07-12,"ATMP",NA
"5785",2001-07-13,"ATMP",NA
"5786",2001-07-14,"ATMP",NA
"5787",2001-07-15,"ATMP",NA
"5788",2001-07-16,"ATMP",NA
"5789",2001-07-17,"ATMP",NA
"5790",2001-07-18,"ATMP",NA
"5791",2001-07-19,"ATMP",NA
"5792",2001-07-20,"ATMP",NA
"5793",2001-07-21,"ATMP",NA
"5794",2001-07-22,"ATMP",NA
"5795",2001-07-23,"ATMP",NA
"5796",2001-07-24,"ATMP",NA
"5797",2001-07-25,"ATMP",NA
"5798",2001-07-26,"ATMP",NA
"5799",2001-07-27,"ATMP",NA
"5800",2001-07-28,"ATMP",NA
"5801",2001-07-29,"ATMP",NA
"5802",2001-07-30,"ATMP",NA
"5803",2001-07-31,"ATMP",NA
"5804",2001-08-01,"ATMP",NA
"5805",2001-08-02,"ATMP",NA
"5806",2001-08-03,"ATMP",NA
"5807",2001-08-04,"ATMP",NA
"5808",2001-08-05,"ATMP",NA
"5809",2001-08-06,"ATMP",NA
"5810",2001-08-07,"ATMP",NA
"5811",2001-08-08,"ATMP",NA
"5812",2001-08-09,"ATMP",NA
"5813",2001-08-10,"ATMP",NA
"5814",2001-08-11,"ATMP",NA
"5815",2001-08-12,"ATMP",NA
"5816",2001-08-13,"ATMP",NA
"5817",2001-08-14,"ATMP",NA
"5818",2001-08-15,"ATMP",NA
"5819",2001-08-16,"ATMP",NA
"5820",2001-08-17,"ATMP",NA
"5821",2001-08-18,"ATMP",NA
"5822",2001-08-19,"ATMP",NA
"5823",2001-08-20,"ATMP",NA
"5824",2001-08-21,"ATMP",NA
"5825",2001-08-22,"ATMP",NA
"5826",2001-08-23,"ATMP",NA
"5827",2001-08-24,"ATMP",NA
"5828",2001-08-25,"ATMP",NA
"5829",2001-08-26,"ATMP",NA
"5830",2001-08-27,"ATMP",NA
"5831",2001-08-28,"ATMP",NA
"5832",2001-08-29,"ATMP",NA
"5833",2001-08-30,"ATMP",NA
"5834",2001-08-31,"ATMP",NA
"5835",2001-09-01,"ATMP",NA
"5836",2001-09-02,"ATMP",NA
"5837",2001-09-03,"ATMP",NA
"5838",2001-09-04,"ATMP",NA
"5839",2001-09-05,"ATMP",NA
"5840",2001-09-06,"ATMP",NA
"5841",2001-09-07,"ATMP",NA
"5842",2001-09-08,"ATMP",NA
"5843",2001-09-09,"ATMP",NA
"5844",2001-09-10,"ATMP",NA
"5845",2001-09-11,"ATMP",NA
"5846",2001-09-12,"ATMP",NA
"5847",2001-09-13,"ATMP",NA
"5848",2001-09-14,"ATMP",NA
"5849",2001-09-15,"ATMP",NA
"5850",2001-09-16,"ATMP",NA
"5851",2001-09-17,"ATMP",NA
"5852",2001-09-18,"ATMP",NA
"5853",2001-09-19,"ATMP",NA
"5854",2001-09-20,"ATMP",NA
"5855",2001-09-21,"ATMP",NA
"5856",2001-09-22,"ATMP",NA
"5857",2001-09-23,"ATMP",NA
"5858",2001-09-24,"ATMP",NA
"5859",2001-09-25,"ATMP",NA
"5860",2001-09-26,"ATMP",NA
"5861",2001-09-27,"ATMP",NA
"5862",2001-09-28,"ATMP",NA
"5863",2001-09-29,"ATMP",NA
"5864",2001-09-30,"ATMP",NA
"5865",2001-10-01,"ATMP",NA
"5866",2001-10-02,"ATMP",NA
"5867",2001-10-03,"ATMP",NA
"5868",2001-10-04,"ATMP",NA
"5869",2001-10-05,"ATMP",NA
"5870",2001-10-06,"ATMP",NA
"5871",2001-10-07,"ATMP",NA
"5872",2001-10-08,"ATMP",NA
"5873",2001-10-09,"ATMP",NA
"5874",2001-10-10,"ATMP",NA
"5875",2001-10-11,"ATMP",NA
"5876",2001-10-12,"ATMP",NA
"5877",2001-10-13,"ATMP",NA
"5878",2001-10-14,"ATMP",NA
"5879",2001-10-15,"ATMP",NA
"5880",2001-10-16,"ATMP",NA
"5881",2001-10-17,"ATMP",NA
"5882",2001-10-18,"ATMP",NA
"5883",2001-10-19,"ATMP",NA
